StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
194584,9,20000438,1,2012,Paul Pierce,BOS,SF,0,20000009,2017-11-07T10:35:39,61,1885.9,1964,36,373.1,842.8,42.0,47.3,278.4,584.3,45.1,94.7,258.5,34.7,277.5,325.8,80.7,35.0,265.2,300.2,2.0,14.4,8.1,259.5,66.3,24.6,163.8,139.2,1118.4,986.2,53.7,18.4,23.2,1.6,0.9,13.5,26.8,1976.8,2038.7,1976.8,0,5.4,0.0,,False,,Scrambled
194412,1,20000439,1,2012,Nene Hilario,WAS,C,0,20000001,2017-11-07T10:35:39,40,1026.0,1058,49,204.6,376.9,51.4,51.4,204.6,373.1,51.9,0.0,3.6,0.0,107.0,160.0,63.4,59.7,216.9,276.5,6.0,21.8,14.3,75.8,40.7,36.9,90.9,90.0,516.1,447.3,54.6,18.0,11.1,1.8,2.5,16.0,21.5,1103.6,1096.6,1103.6,0,7.2,0.0,,False,,Scrambled
194637,29,20000440,1,2012,Marcin Gortat,PHO,C,0,20000029,2017-11-07T10:35:39,67,2015.6,2026,3,407.2,735.8,52.4,52.4,407.2,733.9,52.6,0.0,1.8,0.0,161.9,247.2,62.0,177.1,454.6,631.6,8.9,23.7,16.6,56.8,45.5,95.6,86.2,137.3,976.4,844.6,54.7,20.0,4.3,1.0,3.1,8.3,19.8,2156.7,2134.3,2156.7,0,29.4,0.0,,False,,Scrambled
194479,1,20000442,1,2012,John Wall,WAS,PG,0,20000001,2017-11-07T10:35:39,68,2186.8,2311,15,365.5,871.2,39.8,40.0,362.7,828.6,41.5,2.7,42.6,6.0,308.7,389.2,75.1,45.5,239.6,285.0,2.0,11.2,6.2,507.6,90.9,54.9,251.0,133.5,1042.6,1042.5,47.4,15.9,34.7,1.8,1.6,18.4,23.8,2332.7,2350.7,2332.7,0,15.2,0.0,,False,,Scrambled
194472,15,20000444,1,2012,Drew Gooden,MIL,PF,0,20000015,2017-11-07T10:35:39,58,1422.6,1422,34,278.4,639.2,41.3,42.3,262.3,586.2,42.3,16.1,53.0,28.8,168.6,198.9,80.3,126.0,225.4,351.3,8.5,17.1,12.9,138.3,45.5,32.2,103.2,112.7,741.5,726.7,48.3,18.1,15.6,1.5,1.5,11.8,24.4,1500.2,1519.7,1500.2,0,12.3,0.9,,False,,Scrambled
194304,27,20000445,1,2012,Ramon Sessions,LAL,PG,0,20000027,2017-11-07T10:35:39,66,1420.9,1657,51,233.9,549.3,40.3,43.8,193.2,455.5,40.2,40.7,93.8,41.1,185.6,240.5,73.1,31.3,174.2,205.5,1.2,8.4,4.5,348.5,43.6,2.7,135.4,96.6,694.2,655.1,50.2,15.3,32.4,0.9,0.1,16.2,20.8,1467.3,1526.3,1467.3,0,4.5,0.0,,False,,Scrambled
194452,1,20000446,1,2012,Kevin Seraphin,WAS,C,0,20000001,2017-11-07T10:35:39,59,920.5,1143,0,193.2,366.5,49.9,49.9,193.2,365.5,50.0,0.0,0.9,0.0,48.3,72.0,63.5,100.4,169.5,269.9,8.7,16.1,12.6,32.2,18.0,72.0,66.3,131.6,434.7,398.2,51.7,14.2,4.3,0.7000000000000001,4.3,13.5,17.3,1010.4,974.2,1010.4,0,4.5,0.0,,False,,Scrambled
194278,10,20000447,1,2012,Rasual Butler,TOR,SF,0,20000010,2017-11-07T10:35:39,35,216.8,448,46,38.8,129.7,28.3,36.0,18.9,54.0,33.2,19.9,75.8,24.8,6.3,11.4,55.2,5.4,57.8,63.4,1.3,14.2,7.4,18.0,6.3,5.4,15.2,38.8,104.2,134.7,36.6,3.6,5.8,0.7000000000000001,0.9,9.1,15.0,229.1,238.9,229.1,0,0.9,0.0,,False,,Scrambled
194554,14,20000448,1,2012,Will Bynum,DET,PG,0,20000014,2017-11-07T10:35:39,38,372.4,532,34,77.7,198.9,36.9,38.8,69.1,167.6,39.0,8.1,31.3,25.9,49.2,64.4,72.4,10.4,47.4,57.8,2.0,10.3,5.8,66.3,22.7,1.8,58.7,64.4,213.1,227.2,44.4,8.1,20.8,2.1,0.30000000000000004,19.4,23.7,397.0,408.9,397.0,0,0.0,0.0,,False,,Scrambled
194276,8,20000449,1,2012,Kris Humphries,BKN,PF,0,20000008,2017-11-07T10:35:39,63,1836.9,2052,27,305.9,636.4,45.6,45.6,305.9,636.4,45.6,0.0,0.0,0.0,197.9,263.3,71.2,220.7,424.3,644.9,11.5,23.2,17.2,86.2,48.3,70.1,112.7,163.8,809.7,752.2,50.9,16.4,6.7,1.1,2.3,12.3,18.4,1955.3,1966.7,1955.3,0,27.5,0.0,,False,,Scrambled
