StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
400380,22,20000439,1,2018,Nene Hilario,HOU,C,4,20000022,2018-06-24T20:19:33,52,764.0,871,11,156.3,274.6,65.4,65.4,156.3,272.3,66.0,0.0,2.6,0.0,78.1,122.9,73.1,63.2,140.2,203.4,10.9,20.7,15.1,51.7,32.2,16.1,44.8,141.3,390.7,328.7,68.3,20.3,10.9,2.4,2.1,13.8,21.9,812.2,796.5,812.2,303.3,0.0,0.0,796.5,False,,Scrambled
401326,1,20000440,1,2018,Marcin Gortat,WAS,C,82,20000001,2018-06-24T20:19:33,82,2030.4,2383,29,333.2,643.4,59.5,59.5,333.2,643.4,59.5,0.0,0.0,0.0,126.4,187.3,77.6,208.0,507.9,715.8,11.4,27.6,19.5,173.5,46.0,70.1,113.8,201.1,792.8,725.8,62.7,18.5,12.2,1.3,3.4,15.6,17.9,2146.4,2148.9,2146.4,119.5,17.2,0.0,2148.9,False,,Scrambled
401327,1,20000441,1,2018,Bradley Beal,WAS,SG,82,20000001,2018-06-24T20:19:33,82,3336.8,3421,14,784.8,1705.1,52.9,60.6,556.1,1096.1,58.3,228.7,609.0,43.1,335.5,424.0,90.9,70.1,347.0,417.1,3.1,13.2,9.1,428.6,111.5,41.4,245.9,183.8,2133.7,1891.7,64.8,23.9,24.2,2.1,1.4,13.2,31.8,3489.6,3601.8,3489.6,203.4,5.3,0.0,3601.8,False,,Scrambled
401328,1,20000442,1,2018,John Wall,WAS,PG,41,20000001,2018-06-24T20:19:33,41,1851.6,1619,60,321.7,765.2,48.3,53.7,250.5,573.4,50.2,71.2,191.9,42.6,201.1,276.9,83.4,25.3,147.1,172.4,2.3,11.8,7.9,451.6,65.5,51.7,182.7,91.9,915.8,887.1,59.3,24.7,51.1,2.7,3.7,19.6,33.6,1968.8,2019.9,1968.8,144.8,21.8,0.0,2019.9,False,,Scrambled
401329,1,20000443,1,2018,Otto Porter,WAS,SF,77,20000001,2018-06-24T20:19:33,77,2526.5,2793,64,511.3,1016.9,57.8,66.8,352.7,657.2,61.7,158.6,359.6,50.7,121.8,147.1,95.1,118.3,447.0,565.3,6.3,20.8,13.1,180.4,133.3,47.1,86.2,173.5,1303.0,1081.6,69.2,23.2,11.5,3.1,1.9,9.7,21.3,2706.9,2699.6,2706.9,329.8,14.9,0.0,2699.6,False,,Scrambled
402375,1,20000445,1,2018,Ramon Sessions,WAS,PG,3,20000001,2018-06-24T20:19:33,28,343.7,450,16,48.3,134.4,41.2,45.2,39.1,104.6,43.0,10.6,29.9,35.4,50.6,65.5,88.7,7.9,36.8,43.7,2.3,10.6,7.2,88.5,16.1,2.6,34.5,33.3,156.3,163.2,55.0,14.6,31.4,2.3,0.6000000000000001,20.0,22.3,362.0,367.7,362.0,-95.4,0.0,0.0,367.7,False,,Scrambled
401330,30,20000452,1,2018,Garrett Temple,SAC,SG,35,20000030,2018-06-24T20:19:33,65,1152.9,1856,0,228.7,546.9,48.0,58.9,126.4,286.1,50.8,102.3,260.8,45.0,68.9,89.6,88.4,25.3,149.4,174.6,2.0,11.0,7.1,142.5,66.6,29.9,91.9,155.1,628.5,586.4,61.6,12.7,12.9,2.4,2.0,15.6,18.9,1249.4,1258.7,1249.4,-296.4,0.0,0.0,1258.7,False,,Scrambled
401331,5,20000453,1,2018,Terrence Ross,ORL,SG,20,20000005,2018-06-24T20:19:33,24,462.6,689,26,87.3,219.5,45.7,54.7,52.9,112.6,53.9,34.5,106.9,37.1,31.0,41.4,86.2,11.5,72.4,83.9,2.4,13.4,8.8,43.7,31.0,13.8,33.3,51.7,240.1,237.7,58.0,13.2,10.7,2.9,2.1,14.1,20.0,507.4,500.7,507.4,-47.1,0.0,0.0,500.7,False,,Scrambled
402376,10,20000455,1,2018,Jonas Valanciunas,TOR,C,77,20000010,2018-06-24T20:19:33,77,2268.7,1984,21,448.1,789.4,65.3,67.8,413.6,704.3,67.4,34.5,85.0,46.5,195.3,242.4,92.6,210.3,548.1,758.3,13.9,34.8,24.6,93.1,33.3,79.3,132.1,220.6,1126.0,896.0,72.2,28.2,9.9,1.1,4.2,14.8,26.2,2381.3,2434.7,2381.3,259.7,29.9,0.0,2434.7,False,,Scrambled
402377,10,20000456,1,2018,DeMar DeRozan,TOR,SG,80,20000010,2018-06-24T20:19:33,80,3312.0,3115,40,741.1,1624.7,52.4,56.1,638.8,1294.9,56.6,102.3,329.8,35.6,529.7,642.3,94.8,67.8,294.1,361.9,3.3,11.9,8.6,479.1,97.7,25.3,201.1,173.5,2114.2,1907.3,63.7,26.9,28.7,2.0,0.8,10.9,34.2,3434.9,3481.8,3434.9,505.6,0.0,0.0,3481.8,False,,Scrambled
402378,10,20000457,1,2018,Kyle Lowry,TOR,PG,78,20000010,2018-06-24T20:19:33,78,3008.4,2883,53,463.0,1084.7,49.1,63.5,189.6,399.9,54.5,273.5,684.8,45.8,256.2,299.9,98.1,75.8,422.8,498.7,4.0,18.5,11.1,617.0,97.7,21.8,210.3,220.6,1455.8,1216.6,68.7,24.8,35.5,2.2,0.8,16.9,25.0,3127.9,3320.0,3127.9,458.5,26.4,4.0,3320.0,False,,Scrambled
401332,7,20000458,1,2018,Amir Johnson,PHI,PF,18,20000007,2018-06-24T20:19:33,74,1191.5,1344,21,160.9,299.9,61.6,63.9,149.4,263.1,65.3,11.5,36.8,35.8,59.7,97.7,70.3,141.3,237.8,379.2,13.5,21.1,17.4,135.6,51.7,50.6,64.3,220.6,393.0,342.9,65.8,19.0,15.9,2.4,4.1,18.2,14.9,1293.8,1250.1,1293.8,6.6,1.3,0.0,1250.1,False,,Scrambled
402379,28,20000459,1,2018,Lou Williams,LAC,SG,19,20000028,2018-06-24T20:19:33,79,3009.3,2975,52,668.7,1536.2,50.0,58.0,455.0,941.0,55.6,213.7,595.2,41.2,496.4,564.2,101.1,46.0,181.5,227.5,2.3,8.7,5.5,479.1,97.7,21.8,268.9,121.8,2047.5,1784.4,66.0,25.9,30.2,2.1,0.8,15.0,34.4,3128.8,3274.1,3128.8,139.0,9.2,0.0,3274.1,False,,Scrambled
402380,18,20000460,1,2018,Patrick Patterson,OKC,PF,3,20000018,2018-06-24T20:19:33,82,857.3,1459,29,121.8,305.6,45.7,60.1,46.0,109.2,48.4,75.8,196.5,44.4,46.0,52.9,100.0,36.8,185.0,221.8,3.6,16.7,11.1,65.5,56.3,26.4,37.9,100.0,365.4,328.9,63.9,12.5,8.0,2.5,2.2,11.9,12.4,940.0,925.2,940.0,-87.3,0.0,0.0,925.2,False,,Scrambled
401333,4,20000464,1,2018,James Johnson,MIA,PF,41,20000004,2018-06-24T20:19:33,73,1995.4,2233,38,355.0,705.5,57.8,63.2,289.5,492.9,67.4,65.5,212.6,35.4,129.8,186.1,80.2,70.1,341.3,411.3,4.6,19.7,11.9,321.7,80.4,58.6,164.3,220.6,905.4,787.4,66.1,19.6,25.9,2.4,2.9,19.8,22.1,2134.4,2141.2,2134.4,-1.1,7.9,0.0,2141.2,False,,Scrambled
402381,30,20000466,1,2018,Bruno Caboclo,SAC,SF,0,20000030,2018-06-24T20:19:33,12,78.6,122,11,10.3,35.6,33.3,37.1,7.9,16.1,49.3,4.0,19.5,20.2,6.6,7.9,95.7,9.2,17.2,25.3,9.5,19.3,13.5,5.3,4.0,5.3,5.3,10.6,29.9,38.7,44.6,10.9,6.9,1.9,4.7,12.2,18.4,86.6,83.9,86.6,12.6,0.0,0.0,83.9,False,,Scrambled
402382,10,20000467,1,2018,Lucas Nogueira,TOR,C,3,20000010,2018-06-24T20:19:33,49,431.3,479,34,56.3,91.9,70.3,74.7,50.6,70.1,82.8,6.6,21.8,30.2,21.8,32.2,78.0,20.7,79.3,100.0,6.5,20.9,13.4,25.3,26.4,49.4,18.4,56.3,140.2,106.1,75.7,21.1,9.5,3.6,10.8,17.0,13.1,507.2,448.4,507.2,101.1,0.0,0.0,448.4,False,,Scrambled
401334,23,20000468,1,2018,Anthony Davis,NO,PF,75,20000023,2018-06-24T20:19:33,75,4393.1,3133,22,896.2,1679.8,61.4,63.5,833.0,1493.7,64.1,63.2,186.1,39.1,568.8,687.1,95.1,214.9,741.1,956.0,10.2,28.4,19.0,199.9,132.1,221.8,186.1,182.7,2424.4,1982.2,70.3,37.7,12.4,2.7,7.4,11.3,34.6,4747.0,4653.4,4747.0,342.4,57.4,1.3,4653.4,False,,Scrambled
402383,19,20000469,1,2018,Quincy Pondexter,POR,SG,1,20000019,2018-06-24T20:19:33,23,114.8,224,46,16.1,56.3,32.9,37.6,12.6,31.0,46.8,4.0,25.3,15.6,16.1,19.5,94.7,10.6,21.8,31.0,5.9,12.1,9.9,10.3,10.6,2.6,12.6,27.6,51.7,64.9,45.7,6.7,8.2,2.7,1.1,18.7,17.5,126.3,124.4,126.3,-102.3,0.0,0.0,124.4,False,,Scrambled
401335,11,20000470,1,2018,Omer Asik,CHI,C,0,20000011,2018-06-24T20:19:33,18,98.7,209,13,10.3,25.3,47.0,47.0,10.3,25.3,47.0,0.0,0.0,0.0,5.3,14.9,35.4,10.3,43.7,54.0,6.7,26.7,15.9,4.0,2.6,5.3,10.3,23.0,25.3,31.9,46.0,5.2,2.9,0.7000000000000001,2.6,28.2,10.1,105.6,106.6,105.6,-36.8,0.0,0.0,106.6,False,,Scrambled
400381,22,20000471,1,2018,Eric Gordon,HOU,SG,30,20000022,2018-06-24T20:19:33,69,1941.8,2474,53,476.8,1114.5,49.2,62.0,226.4,415.9,62.5,250.5,698.6,41.2,224.1,276.9,93.0,28.7,166.6,195.3,1.7000000000000002,9.9,5.9,176.9,50.6,31.0,149.4,133.3,1428.2,1236.4,66.4,19.3,13.4,1.3,1.4,12.4,28.6,2023.4,2151.5,2023.4,661.8,0.0,0.0,2151.5,False,,Scrambled
401336,21,20000472,1,2018,Tyreke Evans,MEM,SG,32,20000021,2018-06-24T20:19:33,52,2025.1,1846,13,420.5,929.5,51.9,60.1,289.5,600.9,55.4,131.0,328.6,45.8,188.4,240.1,90.2,50.6,253.9,304.5,4.1,18.7,11.0,309.1,65.5,19.5,134.4,110.3,1160.5,1035.2,64.3,26.3,35.8,2.4,1.3,13.2,32.8,2110.1,2185.1,2110.1,31.0,9.2,0.0,2185.1,False,,Scrambled
401337,23,20000474,1,2018,Jrue Holiday,NO,PG,81,20000023,2018-06-24T20:19:33,81,3291.0,3362,29,706.6,1429.4,56.8,62.4,568.8,1020.3,64.0,137.9,409.0,38.7,214.9,273.5,90.3,71.2,349.3,420.5,3.1,12.5,8.9,558.4,140.2,73.5,244.7,230.9,1766.0,1549.7,65.5,23.6,28.6,2.6,2.3,15.7,26.6,3504.7,3518.8,3504.7,357.3,10.6,1.3,3518.8,False,,Scrambled
400382,22,20000475,1,2018,Ryan Anderson,HOU,PF,50,20000022,2018-06-24T20:19:33,66,1322.7,1984,38,237.8,551.5,49.5,65.1,87.3,162.0,61.9,150.5,389.5,44.4,82.7,106.9,88.9,108.0,272.3,380.3,8.2,17.6,12.4,68.9,27.6,24.1,49.4,144.8,708.9,598.5,68.0,15.8,6.7,0.9,1.4,10.1,16.6,1374.4,1445.2,1374.4,297.6,2.6,0.0,1445.2,False,,Scrambled
401338,8,20000476,1,2018,Dante Cunningham,BKN,SF,25,20000008,2018-06-24T20:19:33,73,1092.2,1794,43,188.4,418.2,51.8,60.9,121.8,225.2,62.2,66.6,193.0,39.6,35.6,59.7,68.5,89.6,252.8,342.4,6.9,17.3,11.6,55.2,44.8,34.5,39.1,127.5,479.1,444.5,61.9,13.1,5.9,1.6,1.9,10.7,13.5,1171.5,1163.9,1171.5,-96.5,1.3,0.0,1163.9,False,,Scrambled
401339,23,20000477,1,2018,Alexis Ajinca,NO,C,0,20000023,2018-06-24T20:19:33,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,Scrambled
401340,4,20000478,1,2018,Luke Babbitt,MIA,SF,14,20000004,2018-06-24T20:19:33,50,498.3,820,15,104.6,247.0,48.6,64.7,35.6,67.8,60.3,68.9,179.2,44.2,19.5,25.3,88.8,9.2,102.3,110.3,1.4,16.1,10.0,35.6,10.3,9.2,21.8,62.0,297.6,258.2,66.3,13.2,8.5,0.8,1.1,10.3,17.7,516.7,549.2,516.7,-32.2,0.0,0.0,549.2,False,,Scrambled
