StatID,TeamID,PlayerID,SeasonType,Season,Name,Team,Position,Started,GlobalTeamID,Updated,Games,FantasyPoints,Minutes,Seconds,FieldGoalsMade,FieldGoalsAttempted,FieldGoalsPercentage,EffectiveFieldGoalsPercentage,TwoPointersMade,TwoPointersAttempted,TwoPointersPercentage,ThreePointersMade,ThreePointersAttempted,ThreePointersPercentage,FreeThrowsMade,FreeThrowsAttempted,FreeThrowsPercentage,OffensiveRebounds,DefensiveRebounds,Rebounds,OffensiveReboundsPercentage,DefensiveReboundsPercentage,TotalReboundsPercentage,Assists,Steals,BlockedShots,Turnovers,PersonalFouls,Points,TrueShootingAttempts,TrueShootingPercentage,PlayerEfficiencyRating,AssistsPercentage,StealsPercentage,BlocksPercentage,TurnOversPercentage,UsageRatePercentage,FantasyPointsFanDuel,FantasyPointsDraftKings,FantasyPointsYahoo,PlusMinus,DoubleDoubles,TripleDoubles,FantasyPointsFantasyDraft,IsClosed,LineupConfirmed,LineupStatus
195094,9,20000438,1,2011,Paul Pierce,BOS,SF,0,20000009,2017-11-07T10:35:39,55,2775.6,3034,65,589.3,1165.8,80.6,89.4,461.5,848.0,86.9,127.8,317.8,64.2,397.7,467.9,135.7,31.9,407.2,439.2,3.5,25.0,14.3,281.1,92.6,52.7,167.7,258.7,1704.0,1371.7,99.2,32.8,25.2,4.1,3.4,17.4,38.9,2920.9,2957.2,2920.9,0,10.2,2.6,,False,,Scrambled
194991,20,20000439,1,2011,Nene Hilario,DEN,C,0,20000020,2017-11-07T10:35:39,53,2409.4,2595,40,455.1,728.2,99.8,100.1,453.5,721.8,100.3,2.6,10.2,39.9,329.0,437.6,120.1,148.5,467.9,616.4,10.9,32.5,22.0,174.1,83.0,73.5,145.3,277.9,1240.9,920.8,107.6,34.0,17.5,4.1,5.4,21.8,29.4,2565.9,2537.6,2565.9,0,16.0,0.0,,False,,Scrambled
195138,29,20000440,1,2011,Marcin Gortat,PHO,C,0,20000029,2017-11-07T10:35:39,53,1573.8,1811,81,273.1,479.1,91.0,91.5,271.5,477.5,90.9,2.6,2.6,159.7,111.8,151.7,117.7,138.9,420.0,559.0,14.4,42.7,28.6,62.3,33.5,79.8,76.7,194.8,659.6,545.9,96.5,27.4,13.4,2.4,8.3,19.7,24.9,1687.2,1667.3,1687.2,0,17.6,0.0,,False,,Scrambled
194831,1,20000442,1,2011,John Wall,WAS,PG,0,20000001,2017-11-07T10:35:39,42,2317.2,2506,65,372.1,916.7,64.8,69.0,325.8,772.9,67.2,46.3,143.7,51.4,257.1,340.2,120.7,25.6,261.9,287.5,2.9,19.8,10.5,606.9,110.2,25.6,257.1,170.9,1047.6,1066.3,78.4,25.1,63.7,5.8,2.0,31.0,37.7,2453.0,2533.6,2453.0,0,31.9,2.6,,False,,Scrambled
194824,15,20000444,1,2011,Drew Gooden,MIL,PF,0,20000015,2017-11-07T10:35:39,25,823.1,944,15,170.9,386.5,70.6,71.2,166.1,365.7,72.5,7.7,20.8,36.9,83.0,107.0,123.9,84.6,174.1,258.7,16.2,35.2,25.5,28.7,27.1,16.0,46.3,110.2,429.6,433.6,79.1,24.5,15.0,4.0,3.4,15.4,38.1,866.2,876.0,866.2,0,15.3,0.0,,False,,Scrambled
194891,12,20000445,1,2011,Ramon Sessions,CLE,PG,0,20000012,2017-11-07T10:35:39,54,2057.3,2239,19,352.9,776.1,72.7,73.0,348.1,763.4,72.8,7.7,12.8,59.9,367.3,448.8,130.8,44.7,212.4,257.1,5.6,17.8,10.4,459.9,67.1,15.3,172.5,108.6,1078.0,973.6,88.5,30.8,57.6,3.9,0.8,24.0,37.0,2133.9,2173.1,2133.9,0,15.3,0.0,,False,,Scrambled
195025,1,20000446,1,2011,Kevin Seraphin,WAS,C,0,20000001,2017-11-07T10:35:39,31,320.5,478,61,54.3,119.8,72.3,72.3,54.3,119.8,72.3,0.0,0.0,0.0,17.6,24.0,117.1,73.5,47.9,121.4,27.3,19.0,23.3,11.2,7.7,28.7,35.1,110.2,126.2,130.3,77.5,14.5,9.3,1.3,11.7,33.9,24.7,354.1,344.2,354.1,0,0.0,0.0,,False,,Scrambled
194864,28,20000447,1,2011,Rasual Butler,LAC,SF,0,20000028,2017-11-07T10:35:39,40,571.2,1167,29,116.6,354.5,52.5,67.6,49.5,150.1,52.7,67.1,204.4,52.4,27.1,41.5,104.4,16.0,105.4,121.4,2.6,13.1,10.8,39.9,12.8,24.0,35.1,54.3,327.4,372.8,70.1,10.3,12.5,1.0,2.2,13.8,25.4,608.0,628.4,608.0,0,0.0,0.0,,False,,Scrambled
194797,14,20000448,1,2011,Will Bynum,DET,PG,0,20000014,2017-11-07T10:35:39,47,1067.6,1364,48,223.6,493.5,72.3,75.4,202.8,431.2,75.1,20.8,62.3,53.2,124.6,146.9,135.4,20.8,67.1,87.8,4.5,10.0,9.9,231.6,55.9,5.1,95.8,131.0,592.5,558.1,84.8,24.1,46.5,5.7,0.5,23.4,36.2,1126.7,1130.3,1126.7,0,0.0,0.0,,False,,Scrambled
195082,8,20000449,1,2011,Kris Humphries,BKN,PF,0,20000008,2017-11-07T10:35:39,57,2114.1,2312,85,335.4,637.2,84.0,84.0,335.4,637.2,84.0,0.0,0.0,0.0,146.9,214.0,109.7,249.1,595.7,844.8,20.1,49.8,34.7,95.8,35.1,84.6,100.6,201.2,817.7,731.4,89.3,28.1,11.6,2.1,7.3,19.3,27.1,2233.9,2247.4,2233.9,0,27.1,0.0,,False,,Scrambled
