0,1,2,3
145,"RJ Barrett, SG",New York Knicks,"$8,623,920"
146,"Delon Wright, SG",Atlanta Hawks,"$8,526,316"
147,"Dario Saric, PF",Golden State Warriors,"$8,510,000"
148,"Monte Morris, PG",Denver Nuggets,"$8,449,074"
149,"Tyus Jones, PG",Memphis Grizzlies,"$8,376,286"
150,"Trae Young, PG",Atlanta Hawks,"$8,326,471"
RK,NAME,TEAM,SALARY
151,"Daniel Theis, C",Boston Celtics,"$8,280,351"
152,"LaMelo Ball, PG",Charlotte Hornets,"$8,231,760"
153,"Seth Curry, SG",Brooklyn Nets,"$8,207,518"
154,"JaMychal Green, F",Denver Nuggets,"$8,200,000"
155,"Cedi Osman, SF",Cleveland Cavaliers,"$8,133,334"
156,"Evan Mobley, PF",Cleveland Cavaliers,"$8,075,160"
157,"Nerlens Noel, C",New York Knicks,"$8,000,000"
158,"De'Andre Hunter, SF",Atlanta Hawks,"$7,775,400"
159,"Mo Bamba, C",Orlando Magic,"$7,568,743"
160,"Ivica Zubac, C",LA Clippers,"$7,518,518"
RK,NAME,TEAM,SALARY
161,"T.J. McConnell, PG",Indiana Pacers,"$7,500,000"
162,"Patrick Williams, PF",Chicago Bulls,"$7,422,000"
163,"Aron Baynes, C",Toronto Raptors,"$7,350,000"
164,"Scottie Barnes, SF",Toronto Raptors,"$7,280,520"
165,"Darius Garland, PG",Cleveland Cavaliers,"$7,040,880"
166,"Chris Boucher, PF",Toronto Raptors,"$7,020,000"
167,"Zach Collins, PF",San Antonio Spurs,"$7,000,000"
168,"P.J. Tucker, PF",Miami Heat,"$7,000,000"
169,"Wendell Carter Jr., C",Orlando Magic,"$6,920,027"
170,"Juancho Hernangomez, PF",Utah Jazz,"$6,907,815"
RK,NAME,TEAM,SALARY
171,"Isaac Okoro, SF",Cleveland Cavaliers,"$6,720,720"
172,"Jalen Suggs, SG",Orlando Magic,"$6,593,040"
173,"Cameron Payne, PG",Phoenix Suns,"$6,500,000"
174,"Collin Sexton, PG",Cleveland Cavaliers,"$6,439,671"
175,"Jarrett Culver, G",Memphis Grizzlies,"$6,395,160"
176,"Khem Birch, C",Toronto Raptors,"$6,350,000"
177,"Onyeka Okongwu, PF",Atlanta Hawks,"$6,104,280"
178,"Justin Holiday, SF",Sacramento Kings,"$6,006,420"
179,"Josh Giddey, SG",Oklahoma City Thunder,"$5,988,000"
180,"Dennis Schroder, PG",Houston Rockets,"$5,890,000"
RK,NAME,TEAM,SALARY
181,"Rudy Gay, SF",Utah Jazz,"$5,890,000"
182,"Patty Mills, PG",Brooklyn Nets,"$5,890,000"
183,"Kevin Knox II, SF",Atlanta Hawks,"$5,845,979"
184,"Coby White, PG",Chicago Bulls,"$5,837,760"
185,"Killian Hayes, PG",Detroit Pistons,"$5,572,680"
186,"Mikal Bridges, SF",Phoenix Suns,"$5,557,725"
187,"Shai Gilgeous-Alexander, PG",Oklahoma City Thunder,"$5,495,532"
188,"Jonathan Kuminga, PF",Golden State Warriors,"$5,466,360"
189,"Miles Bridges, SF",Charlotte Hornets,"$5,421,493"
190,"Jaxson Hayes, C",New Orleans Pelicans,"$5,348,280"
RK,NAME,TEAM,SALARY
191,"Pat Connaughton, SG",Milwaukee Bucks,"$5,333,334"
192,"Michael Porter Jr., SF",Denver Nuggets,"$5,258,735"
193,"Hamidou Diallo, SG",Detroit Pistons,"$5,200,000"
194,"Kevon Looney, F",Golden State Warriors,"$5,178,572"
195,"Troy Brown Jr., SF",Chicago Bulls,"$5,170,564"
196,"Obi Toppin, PF",New York Knicks,"$5,105,160"
197,"Franz Wagner, SF",Orlando Magic,"$5,007,840"
198,"Josh Jackson, SG",Sacramento Kings,"$5,005,350"
199,"Kris Dunn, G",Portland Trail Blazers,"$5,005,350"
200,"Kendrick Nunn, G",Washington Wizards,"$5,000,000"
RK,NAME,TEAM,SALARY
201,"JaVale McGee, C",Phoenix Suns,"$5,000,000"
202,"Robin Lopez, C",Orlando Magic,"$5,000,000"
203,"Dante Exum, G",Dallas Mavericks,"$5,000,000"
204,"Lou Williams, SG",Atlanta Hawks,"$5,000,000"
205,"Rui Hachimura, PF",Washington Wizards,"$4,916,160"
206,"Garrett Temple, SF",New Orleans Pelicans,"$4,910,000"
207,"Taj Gibson, F",New York Knicks,"$4,910,000"
208,"Cory Joseph, PG",Detroit Pistons,"$4,910,000"
209,"Torrey Craig, SF",Phoenix Suns,"$4,878,049"
210,"Bruce Brown, SF",Brooklyn Nets,"$4,736,102"
RK,NAME,TEAM,SALARY
211,"Deni Avdija, SF",Washington Wizards,"$4,692,840"
212,"Donte DiVincenzo, SG",Sacramento Kings,"$4,675,830"
213,"Cam Reddish, SF",New York Knicks,"$4,670,160"
214,"David Nwaba, SF",Houston Rockets,"$4,650,000"
215,"Furkan Korkmaz, SG",Philadelphia 76ers,"$4,629,630"
216,"Davion Mitchell, PG",Sacramento Kings,"$4,603,320"
217,"Ish Smith, PG",Washington Wizards,"$4,500,000"
218,"Bryn Forbes, SG",Denver Nuggets,"$4,500,000"
219,"Jeff Green, PF",Denver Nuggets,"$4,500,000"
220,"Jalen Smith, PF",Indiana Pacers,"$4,458,000"
RK,NAME,TEAM,SALARY
221,"Lonnie Walker IV, G",San Antonio Spurs,"$4,447,896"
222,"Cameron Johnson, SF",Phoenix Suns,"$4,437,000"
223,"Ziaire Williams, F",Memphis Grizzlies,"$4,373,040"
224,"Bobby Portis, F",Milwaukee Bucks,"$4,347,600"
225,"Maurice Harkless, SF",Sacramento Kings,"$4,347,600"
226,"Kevin Huerter, SG",Atlanta Hawks,"$4,253,357"
227,"Devin Vassell, SG",San Antonio Spurs,"$4,235,160"
228,"P.J. Washington, PF",Charlotte Hornets,"$4,215,120"
229,"James Bouknight, SG",Charlotte Hornets,"$4,154,400"
230,"Willie Cauley-Stein, C",Philadelphia 76ers,"$4,100,000"
RK,NAME,TEAM,SALARY
231,"Josh Okogie, SF",Minnesota Timberwolves,"$4,087,904"
232,"Grayson Allen, SG",Milwaukee Bucks,"$4,054,695"
233,"Jarred Vanderbilt, PF",Minnesota Timberwolves,"$4,050,000"
234,"Tyrese Haliburton, PG",Indiana Pacers,"$4,023,600"
235,"Chandler Hutchison, SF",Phoenix Suns,"$4,019,459"
236,"Tyler Herro, PG",Miami Heat,"$4,004,280"
237,"Gorgui Dieng, C",Atlanta Hawks,"$4,000,000"
238,"Terence Davis, SG",Sacramento Kings,"$4,000,000"
239,"Dorian Finney-Smith, PF",Dallas Mavericks,"$4,000,000"
240,"George Hill, PG",Milwaukee Bucks,"$4,000,000"
RK,NAME,TEAM,SALARY
241,"Aaron Holiday, G",Phoenix Suns,"$3,980,551"
242,"Joshua Primo, G",San Antonio Spurs,"$3,946,800"
243,"Jake Layman, F",Minnesota Timberwolves,"$3,940,185"
244,"Anfernee Simons, SG",Portland Trail Blazers,"$3,938,818"
245,"Justise Winslow, PF",Portland Trail Blazers,"$3,902,439"
246,"Kira Lewis Jr., PG",New Orleans Pelicans,"$3,822,240"
247,"Romeo Langford, SG",San Antonio Spurs,"$3,804,360"
248,"Landry Shamet, SG",Phoenix Suns,"$3,768,342"
249,"Chris Duarte, SG",Indiana Pacers,"$3,749,400"
250,"Alex Len, C",Sacramento Kings,"$3,732,000"
RK,NAME,TEAM,SALARY
251,"Gabriel Deck, SF",Oklahoma City Thunder,"$3,676,852"
252,"Robert Williams III, C",Boston Celtics,"$3,661,976"
253,"Aaron Nesmith, SF",Boston Celtics,"$3,631,200"
254,"Sekou Doumbouya, SF",Los Angeles Lakers,"$3,613,680"
255,"Moses Moody, SG",Golden State Warriors,"$3,562,200"
256,"Boban Marjanovic, C",Dallas Mavericks,"$3,500,000"
257,"Cole Anthony, PG",Orlando Magic,"$3,449,400"
258,"Corey Kispert, SF",Washington Wizards,"$3,383,640"
259,"Mike Muscala, C",Oklahoma City Thunder,"$3,365,385"
260,"Michael Carter-Williams, G",Orlando Magic,"$3,300,000"
RK,NAME,TEAM,SALARY
261,"Georges Niang, SF",Philadelphia 76ers,"$3,300,000"
262,"Chuma Okeke, PF",Orlando Magic,"$3,277,080"
263,"Isaiah Stewart, C",Detroit Pistons,"$3,277,080"
264,"Nickeil Alexander-Walker, SG",Utah Jazz,"$3,261,480"
265,"Alperen Sengun, C",Houston Rockets,"$3,214,680"
266,"Nicolas Batum, PF",LA Clippers,"$3,170,029"
267,"Trey Burke, PG",Dallas Mavericks,"$3,150,000"
268,"Aleksej Pokusevski, F",Oklahoma City Thunder,"$3,113,160"
269,"Goga Bitadze, C",Indiana Pacers,"$3,098,400"
270,"Trey Murphy III, SG",New Orleans Pelicans,"$3,053,760"
RK,NAME,TEAM,SALARY
271,"Frank Jackson, G",Detroit Pistons,"$3,000,000"
272,"Sterling Brown, SF",Dallas Mavericks,"$3,000,000"
273,"Luka Samanic, F",Utah Jazz,"$2,959,080"
274,"Josh Green, SG",Dallas Mavericks,"$2,957,520"
275,"Tre Mann, PG",Oklahoma City Thunder,"$2,901,240"
276,"Matisse Thybulle, SG",Philadelphia 76ers,"$2,840,160"
277,"Saddiq Bey, SF",Detroit Pistons,"$2,824,320"
278,"Kai Jones, PF",Charlotte Hornets,"$2,770,560"
279,"Brandon Clarke, PF",Memphis Grizzlies,"$2,726,880"
280,"Precious Achiuwa, PF",Toronto Raptors,"$2,711,280"
RK,NAME,TEAM,SALARY
281,"Marc Gasol, C",Memphis Grizzlies,"$2,692,991"
282,"Anthony Tolliver, PF",New Orleans Pelicans,"$2,692,991"
283,"Jalen Johnson, SF",Atlanta Hawks,"$2,659,580"
284,"Grant Williams, PF",Boston Celtics,"$2,617,800"
285,"Tyrese Maxey, PG",Philadelphia 76ers,"$2,602,920"
286,"Keon Johnson, G",Portland Trail Blazers,"$2,553,120"
287,"Darius Bazley, PF",Oklahoma City Thunder,"$2,513,040"
288,"Trey Lyles, PF",Sacramento Kings,"$2,500,000"
289,"Zeke Nnaji, PF",Denver Nuggets,"$2,498,760"
290,"Isaiah Jackson, SF",Indiana Pacers,"$2,451,240"
RK,NAME,TEAM,SALARY
291,"Ty Jerome, SG",Oklahoma City Thunder,"$2,412,840"
292,"Leandro Bolmaro, F",Minnesota Timberwolves,"$2,353,320"
293,"Usman Garuba, PF",Houston Rockets,"$2,353,320"
294,"Willy Hernangomez, C",New Orleans Pelicans,"$2,327,220"
295,"Edmond Sumner, PG",Charlotte Hornets,"$2,320,000"
296,"Nassir Little, SF",Portland Trail Blazers,"$2,316,240"
297,"R.J. Hampton, G",Orlando Magic,"$2,303,040"
298,"Josh Christopher, SG",Houston Rockets,"$2,259,240"
299,"Dylan Windler, SG",Cleveland Cavaliers,"$2,239,200"
300,"Immanuel Quickley, SG",New York Knicks,"$2,210,640"
RK,NAME,TEAM,SALARY
301,"John Konchar, SG",Memphis Grizzlies,"$2,200,000"
302,"Quentin Grimes, SG",New York Knicks,"$2,168,760"
303,"Jordan Poole, SG",Golden State Warriors,"$2,161,440"
304,"Bol Bol, C",Denver Nuggets,"$2,161,152"
305,"Keldon Johnson, SF",San Antonio Spurs,"$2,145,720"
306,"Payton Pritchard, PG",Boston Celtics,"$2,137,440"
307,"Jahlil Okafor, C",Atlanta Hawks,"$2,130,023"
308,"Bones Hyland, PG",Denver Nuggets,"$2,096,880"
309,"Udoka Azubuike, C",Utah Jazz,"$2,075,880"
310,"Jaden McDaniels, PF",Minnesota Timberwolves,"$2,063,280"
RK,NAME,TEAM,SALARY
311,"Malachi Flynn, PG",Toronto Raptors,"$2,048,040"
312,"Cam Thomas, SG",Brooklyn Nets,"$2,036,280"
313,"Desmond Bane, SG",Memphis Grizzlies,"$2,033,160"
314,"Jaden Springer, G",Philadelphia 76ers,"$2,023,800"
315,"Day'Ron Sharpe, C",Brooklyn Nets,"$2,009,040"
316,"Theo Maledon, PG",Oklahoma City Thunder,"$2,000,000"
317,"Kenrich Williams, SF",Oklahoma City Thunder,"$2,000,000"
318,"Abdel Nader, SF",Phoenix Suns,"$2,000,000"
319,"Jordan McLaughlin, PG",Minnesota Timberwolves,"$2,000,000"
320,"Jeremiah Robinson-Earl, F",Oklahoma City Thunder,"$2,000,000"
RK,NAME,TEAM,SALARY
321,"Garrison Mathews, SG",Houston Rockets,"$2,000,000"
322,"Santi Aldama, PF",Memphis Grizzlies,"$1,994,520"
323,"Damian Jones, C",Sacramento Kings,"$1,977,011"
324,"Jontay Porter, C",Detroit Pistons,"$1,950,000"
325,"Denzel Valentine, G",Utah Jazz,"$1,939,350"
326,"PJ Dozier, G",Denver Nuggets,"$1,910,860"
327,"Damion Lee, SG",Golden State Warriors,"$1,910,860"
328,"Killian Tillie, SF",Memphis Grizzlies,"$1,901,625"
329,"Shake Milton, SG",Philadelphia 76ers,"$1,846,738"
330,"Wes Iwundu, F",Atlanta Hawks,"$1,824,003"
RK,NAME,TEAM,SALARY
331,"Mitchell Robinson, C",New York Knicks,"$1,802,057"
332,"Jalen Brunson, PG",Dallas Mavericks,"$1,802,057"
333,"Cody Martin, SF",Charlotte Hornets,"$1,782,621"
334,"Jaylen Nowell, SG",Minnesota Timberwolves,"$1,782,621"
335,"Mychal Mulder, G",Miami Heat,"$1,782,621"
336,"Jalen McDaniels, PF",Charlotte Hornets,"$1,782,621"
337,"Daniel Gafford, C",Washington Wizards,"$1,782,621"
338,"Luguentz Dort, G",Oklahoma City Thunder,"$1,782,621"
339,"KZ Okpala, SF",Miami Heat,"$1,782,621"
340,"Miye Oni, SG",Utah Jazz,"$1,782,621"
RK,NAME,TEAM,SALARY
341,"Isaiah Roby, F",Oklahoma City Thunder,"$1,782,621"
342,"Nic Claxton, C",Brooklyn Nets,"$1,782,621"
343,"Naz Reid, C",Minnesota Timberwolves,"$1,782,621"
344,"Eric Paschall, F",Utah Jazz,"$1,782,621"
345,"Caleb Martin, SF",Miami Heat,"$1,782,621"
346,"Terance Mann, SG",LA Clippers,"$1,782,621"
347,"Yogi Ferrell, PG",LA Clippers,"$1,782,621"
348,"Kevin Porter Jr., G",Houston Rockets,"$1,782,621"
349,"Alen Smailagic, PF",Golden State Warriors,"$1,782,621"
350,"Carsen Edwards, PG",Detroit Pistons,"$1,782,621"
RK,NAME,TEAM,SALARY
351,"Vlatko Cancar, SF",Denver Nuggets,"$1,782,621"
352,"Dean Wade, PF",Cleveland Cavaliers,"$1,782,621"
353,"Bruno Fernando, PF",Houston Rockets,"$1,782,621"
354,"Drew Eubanks, PF",Portland Trail Blazers,"$1,762,796"
355,"Chimezie Metu, PF",Sacramento Kings,"$1,762,796"
356,"Yuta Watanabe, SF",Toronto Raptors,"$1,762,796"
357,"Khyri Thomas, SG",Houston Rockets,"$1,762,796"
358,"Keita Bates-Diop, SF",San Antonio Spurs,"$1,729,217"
359,"Moritz Wagner, C",Orlando Magic,"$1,729,217"
360,"Svi Mykhailiuk, SG",Toronto Raptors,"$1,729,217"
RK,NAME,TEAM,SALARY
361,"Juan Toscano-Anderson, SF",Golden State Warriors,"$1,701,593"
362,"Paul Watson, SG",Oklahoma City Thunder,"$1,701,593"
363,"Charlie Brown Jr., G",Philadelphia 76ers,"$1,701,593"
364,"Tyler Cook, F",Chicago Bulls,"$1,701,593"
365,"Kelan Martin, SG",Boston Celtics,"$1,701,593"
366,"Oshae Brissett, SF",Indiana Pacers,"$1,701,593"
367,"Mfiondu Kabengele, C",Boston Celtics,"$1,701,593"
368,"Herbert Jones, SF",New Orleans Pelicans,"$1,700,000"
369,"Frank Ntilikina, PG",Dallas Mavericks,"$1,669,178"
370,"Isaac Bonga, G",Toronto Raptors,"$1,669,178"
RK,NAME,TEAM,SALARY
371,"Sam Dekker, F",Toronto Raptors,"$1,669,178"
372,"Otto Porter Jr., SF",Golden State Warriors,"$1,669,178"
373,"Jarrell Brantley, PF",Utah Jazz,"$1,669,178"
374,"Hassan Whiteside, C",Utah Jazz,"$1,669,178"
375,"Malik Monk, SG",Los Angeles Lakers,"$1,669,178"
376,"Kent Bazemore, SF",Los Angeles Lakers,"$1,669,178"
377,"Ben McLemore, SG",Portland Trail Blazers,"$1,669,178"
378,"Timothe Luwawu-Cabarrot, SG",Atlanta Hawks,"$1,669,178"
379,"Dewayne Dedmon, C",Miami Heat,"$1,669,178"
380,"Paul Millsap, PF",Philadelphia 76ers,"$1,669,178"
RK,NAME,TEAM,SALARY
381,"E'Twaun Moore, G",Orlando Magic,"$1,669,178"
382,"Isaiah Hartenstein, C",LA Clippers,"$1,669,178"
383,"Solomon Hill, SF",Atlanta Hawks,"$1,669,178"
384,"LaMarcus Aldridge, C",Brooklyn Nets,"$1,669,178"
385,"Austin Rivers, SG",Denver Nuggets,"$1,669,178"
386,"Thanasis Antetokounmpo, SF",Milwaukee Bucks,"$1,669,178"
387,"Udonis Haslem, PF",Miami Heat,"$1,669,178"
388,"Gabe Vincent, PG",Miami Heat,"$1,669,178"
389,"Avery Bradley, PG",Los Angeles Lakers,"$1,669,178"
390,"Wayne Ellington, SG",Los Angeles Lakers,"$1,669,178"
RK,NAME,TEAM,SALARY
391,"Trevor Ariza, SF",Los Angeles Lakers,"$1,669,178"
392,"Dwight Howard, C",Los Angeles Lakers,"$1,669,178"
393,"Carmelo Anthony, PF",Los Angeles Lakers,"$1,669,178"
394,"Semi Ojeleye, PF",LA Clippers,"$1,669,178"
395,"Rodney Hood, SG",LA Clippers,"$1,669,178"
396,"James Johnson, PF",Brooklyn Nets,"$1,669,178"
397,"Frank Kaminsky, PF",Phoenix Suns,"$1,669,178"
398,"Victor Oladipo, SG",Miami Heat,"$1,669,178"
399,"Gary Payton II, SG",Golden State Warriors,"$1,669,178"
400,"Javonte Green, SF",Chicago Bulls,"$1,669,178"
RK,NAME,TEAM,SALARY
401,"Rodney McGruder, G",Detroit Pistons,"$1,669,178"
402,"Nemanja Bjelica, PF",Golden State Warriors,"$1,669,178"
